VARIABLES="Date","Time","Temperature (C)","Depth Below Water Surface(m)"
01/07/2022 00:00:00       12.446       3.600
01/07/2022 00:15:00       12.449       3.600
01/07/2022 00:30:00       12.453       3.600
01/07/2022 00:45:00       12.454       3.600
01/07/2022 01:00:00       12.454       3.600
01/07/2022 01:15:00       12.451       3.600
01/07/2022 01:30:00       12.449       3.600
01/07/2022 01:45:00       12.447       3.600
01/07/2022 02:00:00       12.448       3.600
01/07/2022 02:15:00       12.449       3.600
01/07/2022 02:30:00       12.449       3.600
01/07/2022 02:45:00       12.449       3.600
01/07/2022 03:00:00       12.449       3.600
01/07/2022 03:15:00       12.450       3.600
01/07/2022 03:30:00       12.449       3.600
01/07/2022 03:45:00       12.449       3.600
01/07/2022 04:00:00       12.450       3.600
01/07/2022 04:15:00       12.449       3.600
01/07/2022 04:30:00       12.450       3.600
01/07/2022 04:45:00       12.451       3.600
01/07/2022 05:00:00       12.451       3.600
01/07/2022 05:15:00       12.452       3.600
01/07/2022 05:30:00       12.453       3.600
01/07/2022 05:45:00       12.454       3.600
01/07/2022 06:00:00       12.454       3.600
01/07/2022 06:15:00       12.456       3.600
01/07/2022 06:30:00       12.457       3.600
01/07/2022 06:45:00       12.459       3.600
01/07/2022 07:00:00       12.459       3.600
01/07/2022 07:15:00       12.459       3.600
01/07/2022 07:30:00       12.459       3.600
01/07/2022 07:45:00       12.459       3.600
01/07/2022 08:00:00       12.463       3.600
01/07/2022 08:15:00       12.460       3.600
01/07/2022 08:30:00       12.459       3.600
01/07/2022 08:45:00       12.460       3.600
01/07/2022 09:00:00       12.462       3.600
01/07/2022 09:15:00       12.462       3.600
01/07/2022 09:30:00       12.462       3.600
01/07/2022 09:45:00       12.463       3.600
01/07/2022 10:00:00       12.463       3.600
01/07/2022 10:15:00       12.468       3.600
01/07/2022 10:30:00       12.469       3.600
01/07/2022 10:45:00       12.473       3.600
01/07/2022 11:00:00       12.473       3.600
01/07/2022 11:15:00       12.472       3.600
01/07/2022 11:30:00       12.473       3.600
01/07/2022 11:45:00       12.473       3.600
01/07/2022 12:00:00       12.472       3.600
01/07/2022 12:15:00       12.471       3.600
01/07/2022 12:30:00       12.473       3.600
01/07/2022 12:45:00       12.476       3.600
01/07/2022 13:00:00       12.473       3.600
01/07/2022 13:15:00       12.475       3.600
01/07/2022 13:30:00       12.476       3.600
01/07/2022 13:45:00       12.473       3.600
01/07/2022 14:00:00       12.473       3.600
01/07/2022 14:15:00       12.473       3.600
01/07/2022 14:30:00       12.473       3.600
01/07/2022 14:45:00       12.473       3.600
01/07/2022 15:00:00       12.473       3.600
01/07/2022 15:15:00       12.473       3.600
01/07/2022 15:30:00       12.474       3.600
01/07/2022 15:45:00       12.475       3.600
01/07/2022 16:00:00       12.477       3.600
01/07/2022 16:15:00       12.478       3.600
01/07/2022 16:30:00       12.478       3.600
01/07/2022 16:45:00       12.478       3.600
01/07/2022 17:00:00       12.478       3.600
01/07/2022 17:15:00       12.478       3.600
01/07/2022 17:30:00       12.478       3.600
01/07/2022 17:45:00       12.477       3.600
01/07/2022 18:00:00       12.478       3.600
01/07/2022 18:15:00       12.482       3.600
01/07/2022 18:30:00       12.485       3.600
01/07/2022 18:45:00       12.487       3.600
01/07/2022 19:00:00       12.492       3.600
01/07/2022 19:15:00       12.492       3.600
01/07/2022 19:30:00       12.487       3.600
01/07/2022 19:45:00       12.492       3.600
01/07/2022 20:00:00       12.493       3.600
01/07/2022 20:15:00       12.493       3.600
01/07/2022 20:30:00       12.487       3.600
01/07/2022 20:45:00       12.490       3.600
01/07/2022 21:00:00       12.492       3.600
01/07/2022 21:15:00       12.494       3.600
01/07/2022 21:30:00       12.492       3.600
01/07/2022 21:45:00       12.497       3.600
01/07/2022 22:00:00       12.491       3.600
01/07/2022 22:15:00       12.493       3.600
01/07/2022 22:30:00       12.492       3.600
01/07/2022 22:45:00       12.494       3.600
01/07/2022 23:00:00       12.493       3.600
01/07/2022 23:15:00       12.493       3.600
01/07/2022 23:30:00       12.492       3.600
01/07/2022 23:45:00       12.492       3.600
02/07/2022 00:00:00       12.493       3.600
02/07/2022 00:15:00       12.492       3.600
02/07/2022 00:30:00       12.493       3.600
02/07/2022 00:45:00       12.493       3.600
02/07/2022 01:00:00       12.495       3.600
02/07/2022 01:15:00       12.496       3.600
02/07/2022 01:30:00       12.497       3.600
02/07/2022 01:45:00       12.495       3.600
02/07/2022 02:00:00       12.496       3.600
02/07/2022 02:15:00       12.497       3.600
02/07/2022 02:30:00       12.497       3.600
02/07/2022 02:45:00       12.498       3.600
02/07/2022 03:00:00       12.500       3.600
02/07/2022 03:15:00       12.500       3.600
02/07/2022 03:30:00       12.503       3.600
02/07/2022 03:45:00       12.504       3.600
02/07/2022 04:00:00       12.504       3.600
02/07/2022 04:15:00       12.505       3.600
02/07/2022 04:30:00       12.508       3.600
02/07/2022 04:45:00       12.510       3.600
02/07/2022 05:00:00       12.508       3.600
02/07/2022 05:15:00       12.507       3.600
02/07/2022 05:30:00       12.508       3.600
02/07/2022 05:45:00       12.512       3.600
02/07/2022 06:00:00       12.509       3.600
02/07/2022 06:15:00       12.508       3.600
02/07/2022 06:30:00       12.512       3.600
02/07/2022 06:45:00       12.512       3.600
02/07/2022 07:00:00       12.511       3.600
02/07/2022 07:15:00       12.507       3.600
02/07/2022 07:30:00       12.507       3.600
02/07/2022 07:45:00       12.507       3.600
02/07/2022 08:00:00       12.509       3.600
02/07/2022 08:15:00       12.511       3.600
02/07/2022 08:30:00       12.507       3.600
02/07/2022 08:45:00       12.506       3.600
02/07/2022 09:00:00       12.507       3.600
02/07/2022 09:15:00       12.507       3.600
02/07/2022 09:30:00       12.508       3.600
02/07/2022 09:45:00       12.501       3.600
02/07/2022 10:00:00       12.497       3.600
02/07/2022 10:15:00       12.497       3.600
02/07/2022 10:30:00       12.497       3.600
02/07/2022 10:45:00       12.497       3.600
02/07/2022 11:00:00       12.497       3.600
02/07/2022 11:15:00       12.500       3.600
02/07/2022 11:30:00       12.500       3.600
02/07/2022 11:45:00       12.507       3.600
02/07/2022 12:00:00       12.520       3.600
02/07/2022 12:15:00       12.521       3.600
02/07/2022 12:30:00       12.521       3.600
02/07/2022 12:45:00       12.516       3.600
02/07/2022 13:00:00       12.511       3.600
02/07/2022 13:15:00       12.512       3.600
02/07/2022 13:30:00       12.509       3.600
02/07/2022 13:45:00       12.513       3.600
02/07/2022 14:00:00       12.516       3.600
02/07/2022 14:15:00       12.511       3.600
02/07/2022 14:30:00       12.512       3.600
02/07/2022 14:45:00       12.516       3.600
02/07/2022 15:00:00       12.514       3.600
02/07/2022 15:15:00       12.511       3.600
02/07/2022 15:30:00       12.512       3.600
02/07/2022 15:45:00       12.512       3.600
02/07/2022 16:00:00       12.512       3.600
02/07/2022 16:15:00       12.512       3.600
02/07/2022 16:30:00       12.513       3.600
02/07/2022 16:45:00       12.515       3.600
02/07/2022 17:00:00       12.515       3.600
02/07/2022 17:15:00       12.515       3.600
02/07/2022 17:30:00       12.519       3.600
02/07/2022 17:45:00       12.519       3.600
02/07/2022 18:00:00       12.518       3.600
02/07/2022 18:15:00       12.517       3.600
02/07/2022 18:30:00       12.520       3.600
02/07/2022 18:45:00       12.521       3.600
02/07/2022 19:00:00       12.519       3.600
02/07/2022 19:15:00       12.520       3.600
02/07/2022 19:30:00       12.519       3.600
02/07/2022 19:45:00       12.522       3.600
02/07/2022 20:00:00       12.521       3.600
02/07/2022 20:15:00       12.525       3.600
02/07/2022 20:30:00       12.531       3.600
02/07/2022 20:45:00       12.527       3.600
02/07/2022 21:00:00       12.521       3.600
02/07/2022 21:15:00       12.518       3.600
02/07/2022 21:30:00       12.519       3.600
02/07/2022 21:45:00       12.520       3.600
02/07/2022 22:00:00       12.519       3.600
02/07/2022 22:15:00       12.519       3.600
02/07/2022 22:30:00       12.519       3.600
02/07/2022 22:45:00       12.518       3.600
02/07/2022 23:00:00       12.519       3.600
02/07/2022 23:15:00       12.521       3.600
02/07/2022 23:30:00       12.521       3.600
