VARIABLES="Date","Time","Temperature (C)","Depth Below Water Surface(m)"
01/07/2024 00:00:00       13.230       4.600
01/07/2024 00:15:00       13.214       4.600
01/07/2024 00:30:00       13.212       4.600
01/07/2024 00:45:00       13.254       4.600
01/07/2024 01:00:00       13.214       4.600
01/07/2024 01:15:00       13.204       4.600
01/07/2024 01:30:00       13.211       4.600
01/07/2024 01:45:00       13.233       4.600
01/07/2024 02:00:00       13.252       4.600
01/07/2024 02:15:00       13.240       4.600
01/07/2024 02:30:00       13.252       4.600
01/07/2024 02:45:00       13.241       4.600
01/07/2024 03:00:00       13.230       4.600
01/07/2024 03:15:00       13.227       4.600
01/07/2024 03:30:00       13.215       4.600
01/07/2024 03:45:00       13.211       4.600
01/07/2024 04:00:00       13.203       4.600
01/07/2024 04:15:00       13.192       4.600
01/07/2024 04:30:00       13.196       4.600
01/07/2024 04:45:00       13.189       4.600
01/07/2024 05:00:00       13.184       4.600
01/07/2024 05:15:00       13.180       4.600
01/07/2024 05:30:00       13.173       4.600
01/07/2024 05:45:00       13.172       4.600
01/07/2024 06:00:00       13.163       4.600
01/07/2024 06:15:00       13.153       4.600
01/07/2024 06:30:00       13.155       4.600
01/07/2024 06:45:00       13.155       4.600
01/07/2024 07:00:00       13.148       4.600
01/07/2024 07:15:00       13.146       4.600
01/07/2024 07:30:00       13.132       4.600
01/07/2024 07:45:00       13.126       4.600
01/07/2024 08:00:00       13.118       4.600
01/07/2024 08:15:00       13.116       4.600
01/07/2024 08:30:00       13.119       4.600
01/07/2024 08:45:00       13.122       4.600
01/07/2024 09:00:00       13.120       4.600
01/07/2024 09:15:00       13.118       4.600
01/07/2024 09:30:00       13.121       4.600
01/07/2024 09:45:00       13.121       4.600
01/07/2024 10:00:00       13.122       4.600
01/07/2024 10:15:00       13.122       4.600
01/07/2024 10:30:00       13.125       4.600
01/07/2024 10:45:00       13.125       4.600
01/07/2024 11:00:00       13.129       4.600
01/07/2024 11:15:00       13.127       4.600
01/07/2024 11:30:00       13.121       4.600
01/07/2024 11:45:00       13.114       4.600
01/07/2024 12:00:00       13.099       4.600
01/07/2024 12:15:00       13.105       4.600
01/07/2024 12:30:00       13.114       4.600
01/07/2024 12:45:00       13.151       4.600
01/07/2024 13:00:00       13.171       4.600
01/07/2024 13:15:00       13.245       4.600
01/07/2024 13:30:00       13.259       4.600
01/07/2024 13:45:00       13.268       4.600
01/07/2024 14:00:00       13.263       4.600
01/07/2024 14:15:00       13.204       4.600
01/07/2024 14:30:00       13.181       4.600
01/07/2024 14:45:00       13.180       4.600
01/07/2024 15:00:00       13.174       4.600
01/07/2024 15:15:00       13.164       4.600
01/07/2024 15:30:00       13.157       4.600
01/07/2024 15:45:00       13.160       4.600
01/07/2024 16:00:00       13.165       4.600
01/07/2024 16:15:00       13.133       4.600
01/07/2024 16:30:00       13.126       4.600
01/07/2024 16:45:00       13.140       4.600
01/07/2024 17:00:00       13.133       4.600
01/07/2024 17:15:00       13.159       4.600
01/07/2024 17:30:00       13.155       4.600
01/07/2024 17:45:00       13.153       4.600
01/07/2024 18:00:00       13.158       4.600
01/07/2024 18:15:00       13.124       4.600
01/07/2024 18:30:00       13.155       4.600
01/07/2024 18:45:00       13.131       4.600
01/07/2024 19:00:00       13.136       4.600
01/07/2024 19:15:00       13.133       4.600
01/07/2024 19:30:00       13.134       4.600
01/07/2024 19:45:00       13.140       4.600
01/07/2024 20:00:00       13.136       4.600
01/07/2024 20:15:00       13.142       4.600
01/07/2024 20:30:00       13.139       4.600
01/07/2024 20:45:00       13.125       4.600
01/07/2024 21:00:00       13.124       4.600
01/07/2024 21:15:00       13.127       4.600
01/07/2024 21:30:00       13.123       4.600
01/07/2024 21:45:00       13.121       4.600
01/07/2024 22:00:00       13.132       4.600
01/07/2024 22:15:00       13.131       4.600
01/07/2024 22:30:00       13.129       4.600
01/07/2024 22:45:00       13.122       4.600
01/07/2024 23:00:00       13.121       4.600
01/07/2024 23:15:00       13.121       4.600
01/07/2024 23:30:00       13.128       4.600
01/07/2024 23:45:00       13.121       4.600
02/07/2024 00:00:00       13.128       4.600
02/07/2024 00:15:00       13.126       4.600
02/07/2024 00:30:00       13.128       4.600
02/07/2024 00:45:00       13.128       4.600
02/07/2024 01:00:00       13.125       4.600
02/07/2024 01:15:00       13.128       4.600
02/07/2024 01:30:00       13.135       4.600
02/07/2024 01:45:00       13.186       4.600
02/07/2024 02:00:00       13.177       4.600
02/07/2024 02:15:00       13.179       4.600
02/07/2024 02:30:00       13.190       4.600
02/07/2024 02:45:00       13.162       4.600
02/07/2024 03:00:00       13.166       4.600
02/07/2024 03:15:00       13.155       4.600
02/07/2024 03:30:00       13.152       4.600
